id,value
id_0,22.134518671759928
id_1,17.564887847505958
id_2,36.130505680922745
id_3,11.956114052883862
id_4,21.761705353940247
id_5,12.368781026774313
id_6,4.700473639054855
id_7,6.352725370009889
id_8,14.660559338489636
id_9,1.9168274831978893
id_10,24.04465784425566
id_11,5.964024207082734
id_12,14.574493867104072
id_13,19.5514160664623
id_14,12.658965543955164
id_15,8.063909918683777
id_16,11.803021769645497
id_17,10.489965946639956
id_18,10.261772546639836
id_19,26.25258478448738
id_20,13.519526177496992
id_21,10.044026876896336
id_22,19.748132374865698
id_23,7.322594680478427
id_24,22.6584619803818
id_25,19.086482315660117
id_26,10.491546532931798
id_27,10.826773873507626
id_28,16.715809161179646
id_29,4.119087485963237
id_30,14.066727408824491
id_31,13.49350130091496
id_32,13.074815808992746
id_33,15.771401438163494
id_34,19.95794984034333
id_35,26.812294419692204
id_36,2.6585306626179603
id_37,11.20932625751282
id_38,15.673770802011958
id_39,21.21450793315491
id_40,26.30050315729944
id_41,19.84536099813019
id_42,19.96336945791659
id_43,3.9862271426962836
id_44,29.971168456129803
id_45,15.536180411218043
id_46,11.250945572965094
id_47,37.44435015662134
id_48,9.753052728858389
id_49,17.96511233029951
id_50,5.152967394799792
id_51,11.224227430899383
id_52,23.455178388393048
id_53,18.601778624149752
id_54,16.932286914277025
id_55,19.289686758781944
id_56,4.161025954727337
id_57,18.045475170815106
id_58,13.461696689038675
id_59,4.583034855095444
id_60,18.385311453693408
id_61,20.505553658282945
id_62,3.9594790756135927
id_63,9.091147198301062
id_64,10.11261602585071
id_65,8.861858816375094
id_66,29.462064032868778
id_67,20.310342132587667
id_68,13.54167792726308
id_69,34.40403405495095
id_70,14.893410882507608
id_71,6.545921883335369
id_72,10.937245403103352
id_73,19.209917640110366
id_74,10.784328027094727
id_75,7.2382558847991945
id_76,8.671956752190484
id_77,14.30884114957758
id_78,20.73279918995752
id_79,2.491956697121755
id_80,13.59923129456796
id_81,6.057471336598357
id_82,13.531346458024853
id_83,6.675870070706035
id_84,20.06514406820172
id_85,7.104846854050797
id_86,10.87387193689686
id_87,6.863982982587353
id_88,9.41989181143863
id_89,23.816038628159813
id_90,21.597629771339836
id_91,18.062289902549544
id_92,12.389827651440696
id_93,5.673696335039171
id_94,8.682690055362782
id_95,20.223665520457313
id_96,8.782826153620096
id_97,11.275501443108244
id_98,5.171139637717995
id_99,28.617843907909254
id_100,4.596256033275144
id_101,23.233591147032683
id_102,13.144621128643362
id_103,6.112037221404619
id_104,18.045475170815106
id_105,13.36568049850809
id_106,9.97360326126892
id_107,9.055418892589579
id_108,18.127374423997733
id_109,19.905623482298317
id_110,20.597142633751204
id_111,8.926375234195355
id_112,11.451629215648165
id_113,16.665049870609923
id_114,11.146821255793228
id_115,4.084213444936988
id_116,20.810152473801462
id_117,12.322419926873874
id_118,23.966196041413202
id_119,23.864086548887734
id_120,7.22481105408802
id_121,13.117392806387523
id_122,23.616083316568005
id_123,9.623041816115215
id_124,12.599714843655477
id_125,6.913351413559492
id_126,14.950185220778417
id_127,14.173349227391043
id_128,10.81749836716763
id_129,22.459683306089637
id_130,12.123807715599787
id_131,9.706117376434516
id_132,9.265900021362434
id_133,10.853433205226146
id_134,15.273144408627417
id_135,16.46495338269897
id_136,6.4970509791537205
id_137,10.132970346640946
id_138,9.030709253590743
id_139,10.244253839066289
id_140,18.162620844135372
id_141,20.183178342917053
id_142,18.948843660693004
id_143,15.724310860331562
id_144,21.02651279318889
id_145,12.387893890591196
id_146,16.709155318515
id_147,31.301990769761442
id_148,9.557411207206545
id_149,14.52598972361848
id_150,39.49794680535404
id_151,5.635189797073518
id_152,10.941235932975493
id_153,10.313452868076002
id_154,19.614797431022357
id_155,3.5194094914043577
id_156,7.92278596250421
id_157,21.920024083086343
id_158,11.668897180050436
id_159,18.130262547860927
id_160,20.147251116803478
id_161,19.704984056862735
id_162,11.651581661302354
id_163,15.685655858020326
id_164,6.275596029011839
id_165,13.768178732294764
id_166,8.066818721274338
id_167,10.004114865937446
id_168,9.24869620965638
id_169,39.69282986809419
id_170,19.97597354762364
id_171,16.984091248349277
id_172,17.31659194999474
id_173,13.85959700874124
id_174,12.789041274878727
id_175,32.983693466810735
id_176,7.337468316510182
id_177,17.341450289797
id_178,14.143160122516267
id_179,14.965124626997738
id_180,11.688973310007505
id_181,11.407595883459084
id_182,11.781202608734166
id_183,5.874612856546275
id_184,19.9039040373862
id_185,15.378042346247994
id_186,12.773714950417729
id_187,28.95332623893592
id_188,10.536395961791515
id_189,7.3394022775101275
id_190,5.078086315623149
id_191,26.532052467392354
id_192,25.01405264317713
id_193,17.21191779711123
id_194,7.61067507815297
id_195,15.460151244350076
id_196,8.068145986332345
id_197,14.064237152591978
id_198,8.63035904412091
id_199,4.159996300516618
id_200,11.242051561842157
id_201,8.537056324325617
id_202,11.288484446348228
id_203,8.218917513214109
id_204,13.423647482068539
id_205,5.635541450548706
id_206,14.886387155677824
id_207,3.614056056609333
id_208,17.696838427003776
id_209,1.7658163519288799
id_210,12.235759341395228
id_211,8.630661465365511
id_212,14.49543735408244
id_213,13.530074396509269
id_214,15.666089187310828
id_215,10.206785903722304
id_216,17.68965501873033
id_217,21.868760131275458
id_218,10.483943847068032
id_219,17.69479545468336
id_220,9.31897558361479
id_221,5.060962815112591
id_222,8.71137822724018
id_223,11.346023459365174
id_224,10.801177495854292
id_225,6.524361903365761
id_226,7.6617520459206245
id_227,13.667748335952755
id_228,1.7421390417031555
id_229,8.090521434991144
id_230,11.537851477455401
id_231,12.610754657685344
id_232,12.065115676670281
id_233,13.744236983581175
id_234,12.97132183675637
id_235,7.209207623135378
id_236,6.792552427953999
id_237,14.071737071259472
id_238,10.909435008399239
id_239,15.616984345611511
id_240,29.802035893982488
id_241,11.87057191503703
id_242,13.114417940836768
id_243,5.9409531329057845
id_244,3.8534473211660965
id_245,14.091617246378958
id_246,17.08341312932707
id_247,17.420136304277836
id_248,15.058885847769057
id_249,29.33418251777174
id_250,16.366676543363372
id_251,12.627217823706976
id_252,9.21972562642508
id_253,18.020668531192563
id_254,12.569491689473919
id_255,19.856115788427907
id_256,17.330598249071404
id_257,16.220836693406486
id_258,6.688480784664137
id_259,15.846012908122578
id_260,11.035353616615936
id_261,11.017929128882862
id_262,17.3005157838974
id_263,8.935999924351808
id_264,16.58543124355975
id_265,18.770975761751846
id_266,15.168186154123037
id_267,12.106703960001008
id_268,22.2128191203868
id_269,11.028657926524978
id_270,8.873417835508617
id_271,16.135307901515002
id_272,21.081256696025033
id_273,17.34428290649034
id_274,8.699896105318498
id_275,12.73697972084619
id_276,4.084213444936988
id_277,11.933063316330932
id_278,13.167527905480167
id_279,16.85364730979337
id_280,9.454805963199348
id_281,32.664880269216084
id_282,14.064237152591978
id_283,26.91481949493474
id_284,9.888141053275735
id_285,31.91478737230739
id_286,22.6584619803818
id_287,16.043484635514897
id_288,14.374780450332034
id_289,16.47437378419443
id_290,27.21645760611104
id_291,15.094714169805052
id_292,13.50236372602406
id_293,16.688664731444018
id_294,22.484302761430236
id_295,20.045415727862274
id_296,14.409350562750857
id_297,14.97856861656145
id_298,10.262494029904069
id_299,17.306063299306594
id_300,19.265676064154245
id_301,8.794875632253438
id_302,18.95584614316418
id_303,5.152967394799792
id_304,16.435217523411644
id_305,23.6789227048228
id_306,21.966808688538723
id_307,7.437914197357738
id_308,20.621988296372766
id_309,6.733091821964516
id_310,13.608553701430832
id_311,5.845561657757645
id_312,21.90710398269306
id_313,19.91604702384093
id_314,11.83481351486411
id_315,9.2487069750776
id_316,8.033627629089404
id_317,11.132404145980376
id_318,10.073223647559297
id_319,14.52598972361848
id_320,14.347945524098204
id_321,11.127568257948539
id_322,17.20488120164614
id_323,14.406495267630177
id_324,22.046979020120762
id_325,11.634007722866524
id_326,18.061276849734565
id_327,8.457425866078681
id_328,15.573811175510636
id_329,20.747043454835318
id_330,9.831287208188934
id_331,2.0439797181544135
id_332,20.484487509539868
id_333,2.3159758004860977
id_334,5.561902558318393
id_335,14.739628122099479
id_336,13.533919334143247
id_337,11.487395046349931
id_338,24.568168519270994
id_339,17.36213656535274
id_340,9.997341161456074
id_341,6.653250412673428
id_342,18.734810714249537
id_343,19.095202832162155
id_344,8.107943372296669
id_345,10.710626832210643
id_346,12.322419926873874
id_347,24.130055069726602
id_348,12.82590256266408
id_349,16.065161883617122
id_350,23.031771035881974
id_351,6.2557482769480055
id_352,28.374969502049943
id_353,7.464979261897878
id_354,22.484714893209212
id_355,16.715809161179646
id_356,29.84997080816966
