id,value
id_0,17.835525296167532
id_1,12.244596422240093
id_2,52.201963145307616
id_3,-37.21848893574233
id_4,92.16753854971532
id_5,-13.595740963553453
id_6,-83.99235311550508
id_7,-70.47930476275417
id_8,-22.415104783202395
id_9,-81.49206389081911
id_10,47.13953715405444
id_11,-49.568776557179206
id_12,-31.881185257984328
id_13,-22.015553105320492
id_14,-47.09145038687473
id_15,-38.60114928675736
id_16,-39.002563568654196
id_17,-54.52573960086647
id_18,-39.55753621824823
id_19,10.441084120359307
id_20,-27.695795423247432
id_21,-42.27701659237883
id_22,-1.468440607524002
id_23,-62.54014625095315
id_24,5.421705275650325
id_25,-4.878898962211011
id_26,-51.85998909725974
id_27,-32.070857158197
id_28,-16.504149980750938
id_29,-84.66101529782401
id_30,-11.3196706651145
id_31,-23.95240633010043
id_32,-55.765993478951785
id_33,-8.722853708515487
id_34,-35.02599485706939
id_35,-18.583579705390548
id_36,-82.86966006791697
id_37,-43.1074326479885
id_38,-25.886976494396123
id_39,-1.7288479171305937
id_40,13.046201192428356
id_41,3.252899903706421
id_42,-33.43348872972632
id_43,-83.53563946085234
id_44,23.0268627374752
id_45,-27.428783203579485
id_46,-40.60814906474178
id_47,43.054319978748765
id_48,-68.39816421663666
id_49,-56.347266869905816
id_50,-73.12111135615226
id_51,-7.686250491804458
id_52,32.71893324639569
id_53,1.5044782147183327
id_54,18.113687455414095
id_55,0.2434788102309966
id_56,-73.3289817126454
id_57,-26.049404657760164
id_58,-39.042663034885635
id_59,-75.66964641505021
id_60,-28.579602972279346
id_61,-18.779619731608534
id_62,-73.7513231541846
id_63,-43.60771547650679
id_64,-65.22080261546805
id_65,-41.29861595912524
id_66,58.58662804687782
id_67,-8.397979430596052
id_68,-36.14557150332371
id_69,43.965097479463395
id_70,-1.8239920860949894
id_71,-72.16185303243014
id_72,-46.97778685146365
id_73,-4.1403892349508595
id_74,-55.32171892091377
id_75,-13.539998925080994
id_76,-40.740208163312886
id_77,-16.580445363350236
id_78,47.38963378003527
id_79,-67.38062607109879
id_80,-24.8635402197813
id_81,-59.52929485715392
id_82,-39.70014412017645
id_83,-69.4187887156578
id_84,57.026168094231934
id_85,-61.45646453014513
id_86,-39.39968253906622
id_87,-76.51633834213533
id_88,-36.47103102192972
id_89,18.901804711233098
id_90,29.189176053966293
id_91,-20.081092265125307
id_92,-46.59813751412379
id_93,-77.46473486059287
id_94,-31.213085403582767
id_95,25.116688230433738
id_96,-59.99482812352766
id_97,-16.862419466374703
id_98,-84.69782775853287
id_99,126.62728758135523
id_100,-85.50289703196313
id_101,37.11476221524288
id_102,-48.537780570589234
id_103,-73.2488413080126
id_104,-26.049404657760164
id_105,-12.316726175211215
id_106,-68.71966759966617
id_107,-53.77400235676646
id_108,0.0007978424832941755
id_109,-41.95461205141438
id_110,33.297271270874006
id_111,-72.74274435286407
id_112,4.095495880073969
id_113,-9.365808012721573
id_114,-39.29627106082066
id_115,-81.55628661806372
id_116,6.857235235244502
id_117,-10.27413709094651
id_118,24.46427023598727
id_119,49.37017703130866
id_120,-61.99548068557792
id_121,-28.53507454680046
id_122,27.40952194483495
id_123,-20.045522146294502
id_124,-37.335596614181554
id_125,-75.19230305929977
id_126,-15.732942116564118
id_127,-32.69198491170043
id_128,-46.94359390566889
id_129,18.66770881384174
id_130,-52.50269779121554
id_131,-62.7584222513874
id_132,-25.066666838430905
id_133,-34.57312917450193
id_134,-34.051141657759544
id_135,-31.010137298780933
id_136,-68.181470583668
id_137,-40.72056339304922
id_138,-49.38718748790059
id_139,-52.45122310123033
id_140,9.288382243344643
id_141,-19.824884115665057
id_142,-24.70175251583356
id_143,-4.109698369639474
id_144,8.747679839742617
id_145,-43.34502259404903
id_146,-14.294169744906867
id_147,90.7835503632395
id_148,-65.91245728565758
id_149,-18.40202777402368
id_150,80.99681088400854
id_151,-75.64165773748057
id_152,-65.0181656013215
id_153,-48.71826187721262
id_154,-28.78780916301089
id_155,-87.82130834539956
id_156,-59.842816136172814
id_157,-5.646874735734713
id_158,-50.38017700645608
id_159,-22.422657394206965
