id,value
id_0,23.79380384886941
id_1,16.61203232880289
id_2,44.226291668366756
id_3,14.258686079981914
id_4,20.172926250233434
id_5,11.911638402706782
id_6,5.831245703036919
id_7,7.034119908392327
id_8,14.855420904520159
id_9,3.9140210457045996
id_10,24.335257138816985
id_11,7.704842625864822
id_12,15.482866594972638
id_13,17.845434312628882
id_14,12.965091534205921
id_15,8.004759521097885
id_16,11.607007053275357
id_17,10.806501338637968
id_18,8.856660186117256
id_19,26.982375636036906
id_20,12.884178679055523
id_21,9.0649803518644
id_22,17.627384539497996
id_23,6.874326289103361
id_24,22.84556224235498
id_25,16.77498349588496
id_26,9.623795372568818
id_27,11.945869151147782
id_28,17.711781317320455
id_29,4.16628460265047
id_30,13.979122624238292
id_31,16.441444813534144
id_32,13.238628305768392
id_33,15.43542698195975
id_34,18.237076987056447
id_35,28.668914120778943
id_36,2.446018707482484
id_37,11.546127165053562
id_38,15.244216558338659
id_39,23.10039757437952
id_40,25.68083839318762
id_41,18.758744163025252
id_42,20.491345792803116
id_43,3.668457283880166
id_44,32.66931003448414
id_45,15.436117094931005
id_46,10.485573504102906
id_47,40.13314389844024
id_48,9.43215132640211
id_49,20.705544714817883
id_50,5.5492318369831
id_51,10.898230806491014
id_52,26.038755932894492
id_53,19.653993578139463
id_54,18.130942283665657
id_55,16.702621091875216
id_56,3.9403008492434455
id_57,19.056833313409605
id_58,15.106140177991627
id_59,3.537347032552026
id_60,18.095310413397844
id_61,21.1271135011279
id_62,2.9868346635488447
id_63,11.19262849594568
id_64,10.004675976514815
id_65,10.063233317101375
id_66,34.35920067247271
id_67,20.439421491818567
id_68,15.437042950342285
id_69,31.893741707349776
id_70,15.586573501058265
id_71,4.800769167631511
id_72,11.7194363398589
id_73,18.905379221799866
id_74,10.898287606691461
id_75,6.600023704990209
id_76,10.88501650311268
id_77,12.828849785640394
id_78,19.974327284872064
id_79,3.913014758628274
id_80,14.909550578220413
id_81,5.4239603541324986
id_82,17.178036778619912
id_83,6.572494888543579
id_84,20.435441752279473
id_85,5.990360186010712
id_86,10.36368258828751
id_87,5.009623983640072
id_88,8.654482300684652
id_89,25.622876021321247
id_90,21.879743158010168
id_91,19.51870333488145
id_92,11.036152053882567
id_93,5.431129650537915
id_94,10.021873931469086
id_95,19.082357749380154
id_96,7.698839352054835
id_97,13.595175200632754
id_98,5.566022191900895
id_99,26.327318667304425
id_100,5.08338666796903
id_101,24.967528708667682
id_102,13.807480944395552
id_103,5.259110348877967
id_104,19.056833313409605
id_105,14.23899338323806
id_106,10.390029484003547
id_107,8.306329838519183
id_108,18.60230491909224
id_109,20.649729851375838
id_110,21.835843478353407
id_111,10.103319234139928
id_112,13.171378911375799
id_113,17.203496625141113
id_114,9.894403016524766
id_115,5.577901735523956
id_116,21.046996398910192
id_117,-9.508809959806364
id_118,25.326176041475435
id_119,22.765269215160423
id_120,6.150481507998137
id_121,13.277387840842696
id_122,24.695390925559266
id_123,9.09038263446898
id_124,11.316041467143588
id_125,9.240012000127695
id_126,16.832961750437025
id_127,14.68490371273078
id_128,11.437378077580451
id_129,22.24164096400422
id_130,12.971933448342003
id_131,8.937504883949483
id_132,9.21635468537064
id_133,14.608574831408408
id_134,14.129898619528111
id_135,14.135566955044842
id_136,5.157447905978046
id_137,13.357987014962394
id_138,10.06352407986728
id_139,10.035239274473746
id_140,19.004029556710346
id_141,20.27511869381633
id_142,19.113065885963824
id_143,13.492548574654219
id_144,23.50756470570463
id_145,11.569475231511287
id_146,13.199399277413626
id_147,33.601405277815715
id_148,10.053369225964788
id_149,14.776983111925901
id_150,46.92222369045845
id_151,6.642851408423665
id_152,11.892264164670186
id_153,11.082906725820596
id_154,22.243436621813593
id_155,2.671855972823043
id_156,8.822094305020068
id_157,22.069924109717284
id_158,12.763680210193684
id_159,17.95064543832551
id_160,18.869744187032254
id_161,22.166380319918204
id_162,12.24764840253268
id_163,15.006935620586265
id_164,5.903234395432408
id_165,14.96899879652306
id_166,5.022872379419391
id_167,10.45191022115821
id_168,9.575465029444615
id_169,42.984149594048915
id_170,20.148140653629447
id_171,17.101698292479426
id_172,18.363515457005075
id_173,13.970174166029935
id_174,10.646245269576301
id_175,33.94314207480049
id_176,7.492664127618042
id_177,19.57839613724184
id_178,13.237128520233377
id_179,20.097840027180972
id_180,13.655467281882327
id_181,10.861468003166388
id_182,11.53269242037776
id_183,4.639874481652729
id_184,23.583927336740917
id_185,15.653852039344368
id_186,12.582992331337415
id_187,28.952765451577598
id_188,9.626602869543984
id_189,6.156571903126959
id_190,3.7414887983362264
id_191,28.610810628332914
id_192,24.726112800720784
id_193,16.78108059110515
id_194,8.266056881607314
id_195,16.29395074713623
id_196,7.2016041155478705
id_197,15.618547456149898
id_198,8.427088536084515
id_199,4.056211542624546
id_200,12.08600874418876
id_201,8.806963693429541
id_202,10.013912055479894
id_203,9.297014159308318
id_204,11.933390051219257
id_205,6.468417258223083
id_206,14.71906427967458
id_207,4.88796677884078
id_208,19.49852428755299
id_209,1.6695948335144775
id_210,11.924689998078993
id_211,8.588450132167946
id_212,14.025978400924028
id_213,12.04880958921004
id_214,19.479251365566448
id_215,10.016982572018023
id_216,19.220275301532336
id_217,24.0462579325143
id_218,13.80719485323009
id_219,17.97359385911279
id_220,10.677924829934431
id_221,4.3203836371587645
id_222,8.949205821720529
id_223,10.905650242865322
id_224,9.861178490734096
id_225,5.9192700250382995
id_226,8.219383293652736
id_227,14.046274813348273
id_228,3.1259356864709154
id_229,7.7945303402453705
id_230,15.043773973111138
id_231,14.420870414597662
id_232,11.78136840250659
id_233,13.852255864764977
id_234,12.696600112045811
id_235,3.840677587129417
id_236,5.204059804891562
id_237,13.193636357146335
id_238,9.190780742859493
id_239,16.08440645095521
id_240,33.123530145997854
id_241,10.233044310193305
id_242,13.534471314824524
id_243,5.192704312110267
id_244,4.912807320102639
id_245,14.996322910240085
id_246,17.1108247783742
id_247,18.297056432606496
id_248,15.774247572762906
id_249,29.29107216719914
id_250,19.67516257725564
id_251,13.423062600374585
id_252,8.814385574878257
id_253,19.219387821753514
id_254,12.160558304134673
id_255,20.245527083654604
id_256,18.184637595033372
id_257,17.96514332815012
id_258,6.505294580660748
id_259,16.521092655479073
id_260,12.568543807781497
id_261,9.962221235374619
id_262,16.72274694281205
id_263,10.153891139834384
id_264,16.417060260328874
id_265,19.809208616755953
id_266,11.495821231149032
id_267,13.323296130602902
id_268,21.47411711405207
id_269,9.99881664428841
id_270,6.807803221952804
id_271,16.050023897811702
id_272,21.135955448450268
id_273,16.0763202458579
id_274,11.13483483267132
id_275,11.478523447747802
id_276,5.577901735523956
id_277,12.465787845265469
id_278,12.777327247936084
id_279,14.929155223680246
id_280,6.948560506382189
id_281,30.482507014959992
id_282,15.618547456149898
id_283,28.36060466885455
id_284,4.954784024425578
id_285,34.779227175341134
id_286,22.84556224235498
id_287,15.735652941492145
id_288,15.044642107921256
id_289,17.43569064830555
id_290,29.408429546731774
id_291,17.266702323148294
id_292,13.634754411708297
id_293,18.704141108190566
id_294,21.237540685710414
id_295,20.279778448860608
id_296,13.26046817464007
id_297,17.496693156968043
id_298,7.755456670726698
id_299,15.966405348391845
id_300,17.598956454138772
id_301,10.963985732064849
id_302,18.685063110712484
id_303,5.5492318369831
id_304,16.364002992972857
id_305,23.700802719493268
id_306,20.927881507026328
id_307,6.90361449529378
id_308,18.348252703000952
id_309,6.752070107036161
id_310,15.82545562797985
id_311,5.655637423292748
