id,value
id_0,22.964646199442253
id_1,22.639726057375245
id_2,37.386369601335296
id_3,13.118820551194101
id_4,23.911293933869672
id_5,13.544566725485623
id_6,5.268366139172762
id_7,8.263937498709666
id_8,14.254123169735095
id_9,5.148443365532696
id_10,25.298572993557485
id_11,7.3624256676286395
id_12,14.990766333505995
id_13,19.64265406097825
id_14,13.398983090986448
id_15,10.47698791434188
id_16,13.767069070140455
id_17,10.82108399862025
id_18,11.46093711864853
id_19,25.614418368929954
id_20,13.945848186453933
id_21,10.44551238548528
id_22,19.20895572078502
id_23,9.681602542217991
id_24,24.891952661421644
id_25,21.22371570914545
id_26,13.204146968266041
id_27,12.500338501246098
id_28,17.08461200597979
id_29,5.255651967430507
id_30,13.865070067958502
id_31,13.451506729212856
id_32,13.018038109398805
id_33,16.673144764841503
id_34,19.86594213377266
id_35,29.786280822860608
id_36,4.634394293834573
id_37,11.857962164185686
id_38,19.726920909279578
id_39,20.956533336567723
id_40,25.56426523492695
id_41,19.620367246031293
id_42,20.751541781298965
id_43,4.803999617581886
id_44,32.96802678680493
id_45,18.848765885490018
id_46,11.822092287823299
id_47,39.66965119380082
id_48,10.15835082419446
id_49,19.64569199702818
id_50,5.502386443090568
id_51,13.186693857502835
id_52,23.40047881453783
id_53,20.269102192768486
id_54,18.509979160604065
id_55,22.22693332999813
id_56,5.11622572339533
id_57,18.599068381854472
id_58,14.687113181826199
id_59,6.087231649701288
id_60,18.873764383345275
id_61,21.141684439171357
id_62,4.371580163866768
id_63,12.087041753750473
id_64,9.47919053096744
id_65,10.727343468108163
id_66,31.277567830588517
id_67,21.908499484227413
id_68,14.743405695946684
id_69,36.68182117327505
id_70,15.209110308737216
id_71,6.303995546151804
id_72,11.785322225203462
id_73,21.337803336938226
id_74,11.717273587509329
id_75,8.82608227642454
id_76,9.462929228200718
id_77,16.52368035122015
id_78,21.740690504652218
id_79,4.273552580706714
id_80,14.970790502820996
id_81,7.82577184436061
id_82,14.053428011587613
id_83,7.617517139150746
id_84,30.29239546319274
id_85,8.558521031814593
id_86,13.965748457266745
id_87,9.603113479466106
id_88,10.929122681879068
id_89,24.842598141932818
id_90,22.16876909584566
id_91,18.90206903460293
id_92,11.31670263569411
id_93,6.65056291602919
id_94,11.684944239608775
id_95,22.88559473145757
id_96,11.049751163619316
id_97,11.387856971044101
id_98,5.975139840420364
id_99,30.758314464076477
id_100,4.8335247209365635
id_101,24.020128668555035
id_102,14.03591869561307
id_103,8.406591242467393
id_104,18.599068381854472
id_105,13.205226586841775
id_106,11.459711847606293
id_107,9.957264694640067
id_108,19.363818987671088
id_109,19.992713851399444
id_110,23.92321405854372
id_111,9.388610656145303
id_112,13.318830510956563
id_113,17.654597756450112
id_114,9.494506975521972
id_115,5.022712565715855
id_116,20.704317524946248
id_117,9.083346720384284
id_118,28.859101228946557
id_119,23.535684132622965
id_120,7.117918178436656
id_121,14.554304705879566
id_122,26.061939562546723
id_123,12.59819906339618
id_124,14.13975094794483
id_125,5.104704296042348
id_126,16.05510496275499
id_127,15.393042824193792
id_128,12.059167149083247
id_129,24.107421226354234
id_130,11.637729810355648
id_131,10.696760687724055
id_132,11.266281816211968
id_133,10.418284134473343
id_134,12.700172778587323
id_135,16.30041307077446
id_136,7.9909635135550205
id_137,10.469524180257512
id_138,9.000672051875167
id_139,12.408610299321857
id_140,19.10174287742295
id_141,22.93050095399059
id_142,19.545757612344246
id_143,16.330420008396953
id_144,21.237136955334883
id_145,12.490272073256993
id_146,17.600610430141735
id_147,31.75434424406364
id_148,11.243050885559153
id_149,16.056471921364963
id_150,38.11197456102318
id_151,5.557359782190973
id_152,11.757868571248771
id_153,11.842633426964476
id_154,19.342151863533648
id_155,3.732137191104732
id_156,8.3439644785667
id_157,23.137987565660858
id_158,10.398455725630399
id_159,21.36592622755065
id_160,21.155535502779205
id_161,19.54783420383975
id_162,13.979551945527323
id_163,15.81340924811414
id_164,6.781920680461695
id_165,14.521502045134294
id_166,7.25153303797718
id_167,9.84055200807742
id_168,9.619733784372137
id_169,44.60516394449194
id_170,21.058358245868845
id_171,19.108298545809127
id_172,18.70055842642408
id_173,17.302285640201838
id_174,14.762689449136474
id_175,33.47369243768536
id_176,8.886150088582554
id_177,16.812124702637323
id_178,15.622155025235003
id_179,12.074367785360664
