id,value
id_0,25.816691430627486
id_1,22.934179046131028
id_2,41.98362270150635
id_3,14.174959904140485
id_4,24.5098933417015
id_5,15.748875643838636
id_6,5.547941782708832
id_7,9.323754232373153
id_8,15.78070271749238
id_9,6.928397313297596
id_10,25.617803078129498
id_11,7.811310521820612
id_12,15.88548757873273
id_13,22.75170417173822
id_14,13.765556511415614
id_15,11.158902099805205
id_16,14.078419297052621
id_17,11.124882995906553
id_18,11.963557282047736
id_19,28.047800016369486
id_20,14.906269254864716
id_21,12.101283798425412
id_22,21.67164354661781
id_23,9.272337500764658
id_24,26.08788474308608
id_25,21.350570703543816
id_26,13.726819408967279
id_27,13.586560030420504
id_28,18.96563826052843
id_29,6.021733495107462
id_30,15.685667882485346
id_31,16.29872836196764
id_32,13.675289535065039
id_33,17.260917125413158
id_34,20.124406894678387
id_35,31.095472006218138
id_36,4.79446549426716
id_37,12.420462164326192
id_38,20.390678025775117
id_39,22.62245492591176
id_40,27.43518193687415
id_41,21.461176010614068
id_42,22.468035771539405
id_43,5.588311807882877
id_44,34.85230522848425
id_45,20.31564220658472
id_46,13.262423832776557
id_47,42.042237779892396
id_48,11.521959226934184
id_49,22.051330018796605
id_50,6.274596889520334
id_51,13.535422608837033
id_52,26.63360378653916
id_53,21.985152587603793
id_54,20.260637143340944
id_55,21.176443036798787
id_56,5.930276386780379
id_57,19.914435041358956
id_58,15.778505108665493
id_59,6.65047334719948
id_60,21.53053399172927
id_61,22.97243558211602
id_62,5.367329659779911
id_63,14.246278507957511
id_64,11.304539128830363
id_65,11.218161974434127
id_66,33.70473815583215
id_67,22.578531049193984
id_68,15.963493328849411
id_69,37.88345695669983
id_70,16.93446077238552
id_71,6.435514166436743
id_72,12.546807314544093
id_73,21.74303451605016
id_74,11.810670865525855
id_75,8.761737683571015
id_76,10.646291618608887
id_77,16.914575592608315
id_78,22.290530256245965
id_79,4.938399157496136
id_80,16.504633003540796
id_81,9.078290199373795
id_82,16.093965071879047
id_83,8.376149214266237
id_84,30.72254928496782
id_85,9.495912659312703
id_86,13.729622364195455
id_87,9.188387662845669
id_88,11.090647803805084
id_89,27.05416149991658
id_90,23.85149466521539
id_91,20.47850709047536
id_92,12.283753642252403
id_93,6.961312287948186
id_94,12.474024090804638
id_95,22.713342885218474
id_96,10.86181348085717
id_97,13.554341530478245
id_98,7.143898684832264
id_99,31.920177468033557
id_100,5.211579506808007
id_101,25.842636620643177
id_102,14.307118580652793
id_103,8.086179510447055
id_104,19.914435041358956
id_105,15.899021595084422
id_106,12.114152810038535
id_107,10.612730575143217
id_108,21.079858890355453
id_109,21.99698563637355
id_110,24.2795250040857
id_111,10.257925688581924
id_112,14.142653087386764
id_113,19.31800208714794
id_114,12.603149130882697
id_115,6.047591149257306
id_116,22.127683362423568
id_117,5.310503300151391
id_118,29.142829392520525
id_119,24.105458050354954
id_120,7.885188436910665
id_121,15.005452944282789
id_122,27.349142330524323
id_123,12.457332419489589
id_124,14.622702746328047
id_125,6.525400409688881
id_126,17.718092907362028
id_127,16.90609017150232
id_128,13.297619716096253
id_129,24.61800897457283
id_130,13.21968330298046
id_131,11.918919452220438
id_132,12.160876572530258
id_133,13.28452395342314
id_134,14.707188594417685
id_135,17.289527825187356
id_136,8.522553011426647
id_137,12.581560405833708
id_138,10.486210280010251
id_139,13.272501834115893
id_140,20.12767749691306
id_141,23.13869231259668
id_142,21.439530368039286
id_143,18.14818941320801
id_144,23.874268661514897
id_145,13.908341741277859
id_146,17.22276932128134
id_147,34.86013581985734
id_148,11.731033935037072
id_149,16.65868689970072
id_150,43.170588463063694
id_151,6.451838404615534
id_152,13.318050673450161
id_153,12.400429786779684
id_154,21.710792501911428
id_155,4.587714826044741
id_156,9.308031142198642
id_157,25.33931394474162
id_158,11.910618233729457
id_159,21.815637904880695
id_160,22.248983560398656
id_161,22.562012115142124
id_162,14.467312194020833
id_163,16.710225332121254
id_164,7.749964846816344
id_165,17.015249692424526
id_166,7.556786260044397
id_167,10.969911029148994
id_168,10.374552561537245
id_169,45.34390287498222
id_170,22.282723206030568
id_171,20.14730964119645
id_172,19.00625387664173
id_173,17.080320355638968
id_174,14.867342208007349
id_175,36.7703835134153
id_176,8.933283377533767
id_177,18.899858335272732
id_178,15.689482239856757
id_179,16.60482648565766
id_180,13.653534613106286
id_181,12.175124424439357
id_182,14.557299009910933
id_183,6.016223117304223
id_184,22.99751074278371
id_185,17.300827290001358
id_186,15.252412382246293
id_187,31.78893481367146
id_188,15.457070374235249
id_189,7.836745574995504
id_190,6.240984309140213
id_191,30.181611368264463
id_192,25.913703108673793
id_193,19.55197734298079
id_194,10.137528511771636
